peso,altura,sexo,edad,tabaco,ubes,carneRoja,verduras,deporte,drogas,dietaEsp,nivEstPad,nivEstudios,nivIngresos
91.88,1.73,V,33,0,0,0,30,11,0,N,2,3,3
89.11,1.81,V,45,0,17,0,17,2,0,N,2,4,3
84.33,1.52,M,61,0,0,7,0,0,0,N,1,3,3
119.83,1.79,V,41,0,0,2,15,10,2,N,0,1,0
94.93,1.77,M,42,0,11,0,10,0,2,S,2,3,2
112.63,1.74,V,53,10,3,9,4,0,0,N,0,1,1
77.2,1.71,V,18,0,21,0,17,17,0,N,2,2,2
95.91,1.71,V,53,0,1,4,0,0,0,N,1,3,3
95.66,1.67,M,64,0,0,0,12,0,0,N,2,4,4
56.55,1.69,M,42,50,1,2,1,0,0,N,3,4,4
125.15,1.78,V,65,0,7,5,7,3,0,N,1,2,1
107.18,1.76,V,43,0,9,0,5,6,0,N,1,1,0
78.83,1.69,V,49,50,0,1,8,0,0,N,1,2,2
52.02,1.7,M,18,50,18,2,7,0,0,N,2,3,3
111.84,1.78,V,50,0,0,0,4,6,5,N,3,4,4
88.89,1.71,M,33,0,0,1,0,0,0,N,0,2,2
106.87,1.74,M,42,0,0,4,9,2,0,N,0,2,2
71.88,1.82,V,30,100,0,0,13,13,4,N,1,2,0
94.72,1.6,M,53,0,0,4,6,8,0,N,1,3,1
79.4,1.69,V,29,0,0,0,11,5,0,N,1,3,3
86.63,1.58,M,56,0,9,0,12,3,2,N,3,3,2
83.96,1.63,M,56,0,0,0,1,1,0,N,3,4,4
76.26,1.75,V,18,0,7,4,3,0,0,N,2,3,3
93.04,1.81,V,18,0,0,3,11,12,0,N,2,3,2
97.39,1.7,M,33,0,0,1,12,5,2,N,1,2,0
110.53,1.71,V,64,20,0,0,30,15,0,N,1,3,2
93.71,1.75,V,42,0,0,1,5,12,0,S,3,4,4
114.38,1.78,V,45,0,0,2,22,9,0,S,0,1,0
75.58,1.62,M,27,0,10,1,9,0,0,N,1,1,1
114.04,1.77,V,65,0,6,0,0,0,0,N,1,2,2
54.1,1.59,M,18,0,8,3,1,0,0,N,2,4,3
87.11,1.69,V,43,0,0,3,8,3,0,N,2,4,4
91.76,1.83,V,23,0,7,1,15,7,0,N,2,3,1
79.88,1.64,M,29,0,11,0,12,0,0,N,0,1,1
76.83,1.69,V,27,0,0,0,9,0,0,N,1,3,4
101.91,1.76,V,62,30,12,5,0,2,0,N,2,2,1
91.69,1.76,V,48,0,8,0,0,1,0,N,1,3,4
80.81,1.73,V,27,0,0,1,4,0,1,N,1,4,4
112.12,1.72,V,52,0,0,0,0,4,0,S,1,1,1
68.95,1.55,M,42,0,19,0,0,0,0,N,1,2,2
117.86,1.78,V,62,0,0,0,12,4,0,N,1,3,3
85.34,1.67,M,36,0,11,4,16,10,0,N,1,2,3
115.9,1.86,V,39,0,0,3,8,6,0,N,1,3,2
61.32,1.64,M,61,70,0,0,7,0,0,S,3,4,3
86.18,1.67,M,53,10,7,3,7,13,0,N,2,4,3
128.16,1.79,V,56,0,0,0,0,0,0,N,1,1,2
103.25,1.72,V,30,0,0,0,16,14,1,S,1,1,0
88.23,1.59,M,43,0,2,0,0,0,0,N,2,1,2
83.04,1.71,M,45,20,10,0,10,9,0,N,2,3,4
94.48,1.76,V,43,0,0,6,8,5,0,N,2,4,2
80.04,1.67,M,44,0,0,1,4,0,0,N,1,4,4
112.75,1.76,V,52,0,0,0,2,0,0,N,0,2,3
77.52,1.73,V,18,0,0,4,0,0,0,N,1,2,1
67.78,1.57,M,41,0,11,7,0,0,1,N,3,4,3
81.16,1.76,V,23,0,11,2,8,4,6,N,2,3,3
110.56,1.75,V,52,0,0,6,0,0,1,N,1,3,0
73.1,1.68,M,56,80,0,2,0,1,1,N,0,2,4
88.28,1.76,V,37,30,2,0,12,4,0,N,0,2,3
95.1,1.67,M,53,0,5,3,0,0,1,N,0,2,3
79.89,1.59,M,46,0,11,0,0,0,0,N,2,2,1
93.26,1.63,M,58,0,0,0,0,1,0,N,2,3,2
100.32,1.64,M,49,0,0,0,0,1,0,N,0,0,0
109.95,1.71,M,57,0,7,4,13,3,0,N,1,2,2
77.49,1.71,V,32,0,0,0,0,0,0,N,2,4,3
85.38,1.71,V,22,0,9,5,6,0,0,N,2,1,0
111.42,1.74,V,47,0,9,0,1,0,0,N,2,0,0
50.8,1.68,V,18,140,2,0,0,0,1,N,0,0,0
120.85,1.8,V,62,0,0,0,0,0,0,N,2,2,2
99.63,1.68,M,64,0,1,1,11,3,0,N,2,3,3
92.01,1.72,V,34,0,12,4,0,0,0,N,0,1,1
110.63,1.82,V,43,0,10,2,17,3,0,N,2,2,1
99.49,1.78,V,34,0,0,1,6,12,0,N,1,2,1
74.07,1.59,M,18,0,0,0,0,0,0,N,1,1,1
86.87,1.62,M,43,20,0,0,7,8,0,N,1,2,1
108.09,1.7,V,69,0,20,3,17,18,0,N,2,2,1
95.05,1.78,V,32,0,7,1,4,0,0,N,1,2,2
108.09,1.77,V,31,20,0,1,25,14,4,N,1,1,1
49,1.65,M,25,80,4,0,0,3,0,N,0,2,3
70.86,1.62,M,31,40,15,6,7,1,0,N,0,0,0
93.79,1.63,M,39,0,3,3,0,1,0,N,0,0,2
71.53,1.73,M,28,70,1,3,7,1,2,N,0,0,0
81.4,1.69,V,24,0,0,3,0,0,4,N,1,3,4
82.16,1.59,M,36,0,0,0,19,16,0,N,2,4,4
83.33,1.76,V,27,0,0,5,0,0,0,N,2,4,3
75.02,1.67,V,37,0,19,0,17,7,0,N,1,3,3
93.68,1.73,V,53,0,0,0,10,0,0,N,2,4,4
100.85,1.66,M,42,0,0,5,0,4,5,N,0,2,2
100.13,1.83,V,26,0,9,0,24,10,3,S,2,2,2
95.97,1.74,V,31,0,8,0,2,1,0,N,0,1,0
86.87,1.64,M,28,0,0,5,0,0,2,N,1,1,1
94.74,1.78,V,30,0,4,0,15,7,0,N,2,2,2
93.7,1.6,M,40,0,0,3,12,7,0,N,1,1,0
82.1,1.63,M,32,0,0,6,19,7,6,N,2,4,3
66.17,1.54,M,30,20,0,1,1,0,0,N,0,1,0
64.92,1.68,M,18,70,0,0,14,14,0,N,0,1,1
101.44,1.7,V,51,0,0,4,3,0,0,S,0,2,2
92.11,1.71,V,35,0,6,3,15,3,6,N,2,3,4
79.76,1.7,V,47,20,0,1,0,4,0,S,3,4,4
107.02,1.71,V,46,0,4,0,10,11,0,N,0,1,1
73.41,1.7,V,19,0,0,0,0,4,0,N,1,4,3
86.18,1.67,M,30,0,0,2,23,9,0,N,2,3,2
88.49,1.64,M,43,0,1,0,0,0,0,N,0,2,2
76.5,1.5,M,51,0,0,4,0,0,0,N,2,2,1
104.44,1.66,M,63,0,9,3,10,1,0,N,0,1,2
96.77,1.67,M,53,0,5,0,0,12,0,N,1,3,3
92.86,1.68,V,52,40,0,7,17,11,0,N,2,2,4
82.36,1.63,M,60,50,7,0,6,0,6,N,2,2,1
109.82,1.7,V,53,20,0,2,2,0,0,N,0,1,0
133.96,1.83,V,66,0,11,6,0,3,0,N,0,0,0
57.74,1.62,M,20,0,24,0,3,8,0,N,1,4,4
78.1,1.72,M,34,0,1,4,0,3,0,N,1,4,4
106.85,1.73,V,52,0,8,2,24,9,0,N,1,3,2
74.86,1.71,M,55,100,0,2,1,0,0,N,0,0,1
79.62,1.6,M,36,20,0,0,0,5,0,N,0,1,1
68.61,1.67,M,25,50,12,1,1,0,0,N,1,0,1
100.12,1.8,V,40,0,21,0,13,11,0,N,2,2,2
100.59,1.72,V,49,0,0,0,0,6,NA,N,2,3,3
102.76,1.77,V,35,0,0,0,9,11,0,S,1,2,3
86.47,1.77,V,45,0,5,3,5,0,0,N,3,4,4
102.84,1.76,V,56,0,0,0,0,0,3,N,2,4,4
96.5,1.67,M,40,20,0,1,12,7,0,N,1,0,0
116.96,1.71,V,74,0,13,0,0,8,0,N,0,0,0
78.54,1.64,M,22,0,7,0,0,3,0,N,1,1,1
89.97,1.69,M,31,0,1,0,15,5,0,N,1,1,1
104.39,1.71,V,50,0,18,0,5,6,0,N,1,1,2
90.23,1.77,V,24,0,6,4,0,1,0,N,0,2,2
90.23,1.77,V,18,0,0,0,22,11,0,N,1,2,1
55.67,1.64,M,24,0,16,2,0,3,0,N,2,4,4
112.7,1.75,V,49,0,4,0,5,2,0,N,1,1,0
74.68,1.66,M,42,0,0,6,11,0,0,N,3,4,4
89.31,1.74,V,39,10,0,3,0,1,0,N,2,3,3
84.17,1.74,V,27,0,0,0,16,0,0,N,2,3,2
113.31,1.75,V,48,0,0,2,3,11,1,N,2,2,2
54.5,1.74,V,34,150,13,3,0,6,1,N,1,1,2
74.85,1.7,V,25,0,0,5,0,0,0,N,2,3,4
100,1.71,M,24,0,0,0,0,7,0,N,0,1,0
74.13,1.61,M,22,0,0,3,0,0,0,S,1,2,2
110.63,1.82,V,42,0,4,0,0,3,0,N,1,1,1
94.96,1.72,M,76,30,14,1,18,11,0,N,3,4,4
93.93,1.65,M,26,0,0,1,24,3,0,N,0,0,0
110.08,1.81,V,35,0,17,1,0,8,0,N,0,0,1
70.55,1.82,V,18,0,7,5,11,1,0,N,2,4,4
107.9,1.71,V,48,0,16,3,2,2,0,N,1,0,0
104.56,1.78,V,46,20,10,0,11,0,0,N,1,1,2
103.85,1.73,V,35,0,11,0,19,10,0,N,0,0,0
102.84,1.76,V,64,60,13,2,32,19,0,N,2,1,0
84.83,1.69,M,24,0,4,1,12,0,0,N,0,1,1
108.86,1.8,V,36,0,1,3,5,0,4,N,1,2,1
81.13,1.58,M,39,0,6,2,0,0,0,N,0,1,0
92.48,1.73,M,18,0,5,0,11,10,0,N,1,2,2
106.27,1.74,V,35,0,0,4,0,8,0,N,2,1,0
84.76,1.63,M,38,0,0,3,0,3,0,N,0,2,3
69.81,1.62,V,38,30,0,5,10,6,0,N,1,3,3
100.86,1.64,M,63,0,23,6,4,0,0,N,0,1,0
52.18,1.64,M,67,120,15,0,19,0,0,N,0,2,3
92.83,1.78,V,31,0,16,0,13,3,0,N,2,1,0
88.75,1.79,V,27,0,0,0,14,3,0,N,2,3,3
98.05,1.79,V,48,0,0,0,0,3,0,N,1,4,4
90.65,1.75,V,39,0,0,4,13,1,0,N,2,2,4
127.77,1.81,V,50,0,0,3,1,6,0,N,0,0,1
46.66,1.61,M,55,110,5,0,0,0,0,N,1,4,4
97.66,1.68,M,47,0,0,2,0,0,0,N,1,2,0
97.97,1.7,V,30,0,0,2,10,5,1,N,0,2,0
108.22,1.8,V,42,0,0,0,12,1,0,N,2,1,1
77.08,1.54,M,44,0,4,0,17,7,0,N,2,3,3
107.98,1.72,M,41,0,8,3,4,0,0,N,0,0,0
81.63,1.58,M,44,0,0,0,0,3,0,N,1,3,3
99.22,1.75,V,47,0,2,7,13,8,0,N,1,4,3
52.02,1.7,M,47,140,7,0,20,3,1,N,1,2,2
102.64,1.71,M,46,0,0,2,0,5,1,N,1,2,3
87.62,1.58,M,40,0,22,4,14,7,0,N,0,1,0
108.48,1.71,V,56,0,8,0,0,2,0,N,0,1,0
76.5,1.65,M,41,0,0,2,4,1,0,N,2,4,4
53.87,1.73,V,59,140,0,1,15,6,4,N,3,3,4
84.67,1.68,M,42,0,0,3,0,0,0,N,1,4,3
79.92,1.76,V,21,0,9,5,0,2,0,N,1,2,4
104.98,1.62,M,48,0,3,2,0,14,0,N,1,1,1
92.84,1.65,V,36,0,0,0,8,4,1,N,0,1,0
102.02,1.82,V,30,0,0,0,16,8,0,N,1,2,1
98.82,1.8,V,23,0,5,0,12,0,5,N,1,2,4
108.9,1.65,M,45,0,0,2,0,0,3,N,0,0,1
65.9,1.58,M,22,0,0,0,19,15,0,N,2,4,4
49,1.65,M,35,150,17,3,8,2,0,N,1,1,0
119.72,1.73,V,79,0,0,2,5,3,0,N,1,1,1
82.38,1.58,M,35,0,0,6,0,1,0,N,2,2,2
95.31,1.59,M,54,0,3,5,7,5,1,N,1,2,2
92.08,1.82,V,47,0,21,2,9,5,0,N,2,4,4
112.53,1.69,M,50,0,5,0,0,15,0,N,0,0,0
106.28,1.63,M,53,0,0,0,17,13,0,N,0,0,1
71.97,1.68,M,26,0,16,0,3,5,0,N,1,2,3
54.33,1.62,M,31,40,9,0,10,1,0,N,2,3,2
79.4,1.85,V,53,50,0,3,4,0,0,N,3,4,4
94.76,1.74,V,42,0,0,2,4,0,0,N,1,3,3
61.9,1.54,M,39,0,16,0,12,5,0,N,2,3,4
98.77,1.73,V,54,0,6,1,0,1,0,N,2,3,3
86.34,1.64,M,29,0,6,1,0,0,0,N,1,1,0
101.12,1.74,V,34,0,1,0,11,2,0,N,1,1,1
65.98,1.76,V,34,80,0,2,0,0,0,N,1,2,0
91.2,1.67,M,40,0,12,0,0,0,0,N,1,1,2
95.03,1.71,M,31,0,5,0,20,6,0,N,2,1,1
46.66,1.61,M,42,110,0,0,13,1,0,N,1,2,2
66.1,1.77,V,29,40,1,2,0,0,0,N,1,3,3
105.82,1.78,V,34,0,10,0,5,0,1,N,0,0,0
63.5,1.63,M,25,0,0,8,9,0,0,N,3,4,4
84.3,1.84,V,22,0,5,2,7,0,0,N,3,3,4
89.71,1.79,V,31,0,0,1,11,0,6,N,2,4,4
94.21,1.7,M,19,0,2,0,8,0,0,N,0,0,0
106.73,1.71,V,71,0,0,0,0,0,0,N,2,2,2
104.54,1.65,M,55,0,0,8,0,2,0,N,0,1,0
89.68,1.69,M,44,0,9,7,0,0,0,N,0,3,3
71.09,1.66,V,24,0,14,1,3,0,0,N,0,2,3
99.94,1.77,V,18,0,0,4,7,0,0,N,1,0,1
95.27,1.62,M,57,0,5,0,11,14,0,N,1,3,3
123.9,1.76,V,73,0,0,2,17,12,7,N,0,1,1
84.64,1.84,V,30,0,10,3,0,0,0,N,3,3,4
106.78,1.78,V,49,0,0,0,5,0,0,N,1,1,2
93.17,1.62,M,43,0,5,4,1,0,0,N,0,1,0
99.8,1.78,V,45,0,3,2,6,9,0,N,3,4,3
63.69,1.69,M,18,0,3,0,0,0,0,N,3,4,4
90.3,1.78,V,31,10,11,3,0,5,0,N,0,2,3
82.9,1.73,M,18,0,0,0,2,0,0,N,0,2,2
102.82,1.69,M,40,0,7,3,0,5,0,N,1,0,1
89.3,1.65,M,45,0,7,4,22,1,5,N,1,3,4
97.88,1.76,V,44,0,0,4,0,0,0,N,2,3,4
98.25,1.69,V,51,0,5,9,17,4,0,N,1,3,3
76.63,1.62,M,18,0,1,0,11,11,0,N,1,2,2
53.05,1.56,M,56,90,0,0,0,0,1,N,1,2,4
101.49,1.63,M,62,0,0,0,23,7,2,N,2,3,3
94.45,1.71,V,43,0,0,3,12,8,0,N,2,2,3
53.25,1.72,V,22,100,10,0,6,0,3,N,1,1,1
78.08,1.6,M,63,30,0,1,1,3,2,N,2,4,4
96.97,1.73,V,39,0,0,0,0,0,1,N,1,2,3
45.65,1.55,M,43,70,1,3,0,0,0,N,3,4,4
90.53,1.74,V,27,0,0,1,0,5,0,N,1,2,2
86.55,1.71,M,38,0,0,0,11,4,0,N,2,3,3
82.9,1.63,M,47,10,0,2,0,0,0,N,2,3,3
95.33,1.81,V,46,0,4,0,0,0,0,N,2,4,4
95.26,1.72,V,35,0,0,0,10,3,0,N,2,2,1
60.53,1.71,M,39,100,5,3,20,9,4,N,1,2,3
75.41,1.65,M,18,0,7,2,16,8,0,N,0,2,2
94.16,1.74,V,41,0,9,5,9,6,NA,N,1,3,3
78.81,1.64,M,41,0,7,0,7,4,0,N,1,2,3
113.37,1.76,V,52,0,0,0,14,12,2,N,1,2,2
100.68,1.67,M,40,0,1,6,12,7,0,N,0,1,3
83.72,1.62,M,42,40,0,0,25,11,0,N,0,1,0
93.14,1.66,M,32,0,9,3,3,6,0,N,1,0,0
110.25,1.75,V,56,0,13,0,7,2,0,N,0,1,2
109.4,1.66,M,81,0,26,1,4,9,2,N,2,2,3
133.96,1.83,V,61,0,0,0,13,10,NA,N,0,0,0
97.88,1.76,V,28,0,0,0,15,8,0,N,1,2,3
98.54,1.69,M,40,0,0,0,0,0,0,N,0,1,0
97.87,1.73,V,42,0,0,0,15,15,0,N,3,3,4
106.18,1.65,M,55,0,0,0,0,10,0,N,1,1,3
78.18,1.68,M,28,0,7,2,0,0,0,S,2,2,3
96.97,1.73,V,18,0,0,2,5,4,0,N,0,0,0
75.69,1.65,M,30,0,0,1,7,2,0,N,1,3,3
103.36,1.8,V,27,0,0,2,0,0,5,N,0,2,1
77.42,1.62,M,34,0,14,1,0,1,0,N,2,1,1
85.49,1.76,V,39,0,23,3,0,1,0,N,1,2,2
103.75,1.67,V,36,0,2,3,4,6,0,N,0,0,1
71.54,1.64,M,22,0,4,3,3,4,0,N,1,3,1
99.52,1.64,M,49,0,12,0,6,2,0,N,0,0,0
82.12,1.66,M,47,0,0,6,0,6,0,N,2,4,4
98.5,1.76,V,50,0,23,0,9,4,0,N,0,1,0
92.93,1.6,M,52,0,0,3,0,11,0,N,1,3,4
102.02,1.78,V,64,0,5,0,0,5,0,N,2,4,4
94.96,1.72,V,44,0,4,0,2,1,0,N,1,2,1
81.36,1.72,V,18,0,0,5,12,5,0,N,1,3,1
72.32,1.61,M,20,0,0,0,10,7,0,N,1,3,2
105.96,1.69,M,59,0,25,2,15,2,0,N,0,0,0
77.43,1.66,V,35,10,11,3,4,0,0,N,1,2,2
88.25,1.69,M,65,80,15,0,0,9,0,N,0,0,0
78.64,1.77,V,27,0,3,1,3,0,0,S,2,3,4
102.36,1.73,V,42,0,0,0,12,9,0,S,1,2,1
95.68,1.68,M,64,0,0,1,21,6,0,N,3,4,4
88.06,1.68,M,34,0,0,4,13,10,0,N,1,3,3
69.72,1.67,V,18,0,0,3,0,5,0,N,2,3,4
79.34,1.64,M,18,0,0,0,0,0,0,N,0,1,1
80.57,1.62,M,30,0,0,0,5,1,0,N,0,1,2
110.2,1.74,V,44,0,0,0,18,2,0,N,0,0,0
102.91,1.65,M,60,0,8,3,8,0,0,N,0,0,0
65.31,1.66,M,18,30,0,0,16,10,0,S,1,2,2
89.42,1.75,V,47,0,0,3,0,0,0,N,2,4,4
110.25,1.69,V,62,0,20,1,7,0,0,N,0,0,1
68.85,1.64,M,25,0,0,5,13,5,0,N,3,4,4
69.29,1.53,M,18,0,0,0,9,4,0,N,0,1,0
105.82,1.81,V,52,0,0,6,0,0,0,N,2,3,2
96.53,1.7,M,41,0,0,0,7,0,0,N,1,1,0
74.27,1.7,M,32,20,2,1,5,0,0,N,2,3,3
115.21,1.71,M,72,0,13,0,15,19,0,N,2,3,2
96.56,1.64,M,39,0,0,1,0,0,0,N,0,0,0
100.86,1.73,V,40,0,6,0,7,5,0,N,1,1,1
94.96,1.72,V,36,0,0,0,0,2,0,N,0,2,0
56.58,1.6,M,59,80,11,0,1,0,0,N,1,2,3
58.32,1.8,V,32,170,0,1,10,1,6,S,3,4,4
92.73,1.63,M,33,0,0,0,8,0,9,N,0,2,2
78.63,1.57,M,47,0,6,0,3,4,0,N,2,3,3
100.44,1.8,V,31,0,0,4,0,3,0,N,1,2,1
102.17,1.68,V,60,0,13,3,9,7,0,N,2,2,2
99.52,1.64,M,68,0,9,8,0,0,0,N,0,2,4
76.11,1.62,M,38,0,8,4,0,2,0,N,1,3,2
125.32,1.77,V,69,0,1,0,0,4,0,N,0,0,1
49.15,1.63,M,44,140,0,0,0,3,0,N,0,0,0
89.59,1.7,M,33,0,4,1,0,7,0,N,2,2,3
124.91,1.83,V,55,0,0,1,9,0,0,N,2,1,1
75.69,1.65,M,50,40,21,0,0,2,0,N,1,1,0
73.63,1.73,M,27,0,12,0,2,4,0,N,2,2,2
103.39,1.77,V,55,0,0,0,3,0,0,N,2,2,2
53.87,1.73,M,35,130,9,3,0,0,0,N,2,4,3
126.74,1.78,V,67,0,0,1,4,8,0,N,1,1,0
90.53,1.72,V,55,0,2,0,4,2,0,N,2,4,4
86.37,1.68,M,32,0,0,2,11,5,0,N,0,2,3
87.14,1.71,V,63,0,26,0,0,2,0,N,3,3,2
90.08,1.67,V,33,0,18,0,4,8,0,N,1,1,1
83.13,1.72,V,36,0,1,0,3,1,0,N,2,4,4
111.63,1.82,V,50,0,0,5,0,0,1,N,2,3,2
64.26,1.69,M,24,0,0,0,4,0,0,N,1,4,4
53.25,1.72,V,22,130,5,3,16,11,0,S,2,4,3
82.92,1.59,M,32,0,8,2,16,8,0,N,1,2,1
56.39,1.77,V,39,90,0,2,7,0,0,N,2,4,4
95.26,1.72,V,49,50,4,0,13,10,0,N,1,1,0
79.71,1.63,M,49,0,9,4,3,0,0,N,1,3,4
109.6,1.74,V,40,0,0,0,6,0,0,N,0,1,1
95.94,1.67,M,57,0,0,0,0,6,0,N,2,2,4
78.85,1.6,M,27,0,4,1,6,7,0,N,1,2,2
110.11,1.7,V,52,0,0,5,13,6,0,N,1,2,2
109.65,1.77,V,61,0,2,0,10,0,0,N,1,3,3
111.5,1.79,V,46,0,1,2,1,0,0,N,1,1,1
88.1,1.74,V,42,30,0,0,0,2,0,N,1,3,3
77.46,1.64,M,40,0,2,0,11,5,0,N,3,4,4
80.92,1.7,M,33,0,10,0,1,0,0,N,1,2,3
64.16,1.58,M,44,0,20,0,3,0,0,N,2,4,3
77.05,1.65,M,18,0,0,1,0,0,0,N,1,1,1
133.48,1.85,V,51,0,2,0,20,12,0,N,0,1,1
74.13,1.66,M,34,0,12,2,6,0,0,N,2,3,2
93.21,1.56,M,63,0,13,0,3,11,0,N,2,2,2
84.5,1.67,M,38,0,0,2,0,4,0,N,2,2,1
88.75,1.65,V,41,0,6,1,5,0,0,N,1,2,1
78.18,1.79,V,27,0,0,0,11,5,0,N,2,4,4
90.09,1.73,V,36,0,5,6,3,9,3,N,2,4,4
70.56,1.67,M,30,0,5,0,11,0,0,N,2,4,4
80.36,1.57,M,39,0,11,4,20,16,0,N,1,2,3
69.02,1.62,M,31,40,0,1,0,0,0,N,1,1,2
69.44,1.66,M,31,0,16,0,14,6,0,N,2,3,3
92.67,1.6,M,48,0,0,4,10,8,0,N,1,1,2
73.98,1.71,V,49,30,0,3,2,4,0,N,3,4,4
76.62,1.72,V,28,0,0,0,11,1,0,N,3,3,4
100.96,1.67,M,42,0,0,0,0,2,0,N,1,1,0
54.06,1.64,M,40,70,0,0,0,2,0,N,0,3,2
76.25,1.63,M,43,0,12,4,0,7,0,N,1,3,4
82.35,1.74,V,36,0,0,5,0,8,0,S,2,4,4
84.19,1.59,M,33,0,0,0,3,2,0,N,1,1,2
96.05,1.62,M,42,0,13,0,27,18,0,N,1,1,2
92.46,1.63,M,75,0,14,0,11,5,0,N,2,4,3
89.91,1.77,V,50,0,18,6,6,0,0,N,3,3,3
90.23,1.72,V,62,30,0,0,19,17,0,N,2,4,4
93.33,1.64,M,50,0,0,0,1,0,0,N,0,2,1
98.31,1.75,V,46,0,0,1,3,0,0,N,2,2,3
113.19,1.83,V,34,0,0,1,12,4,2,N,1,1,1
93.79,1.63,M,38,0,0,7,0,7,0,N,0,1,0
92.25,1.64,M,44,0,2,0,7,4,0,N,1,2,2
102.96,1.73,V,60,0,8,4,14,9,0,S,3,3,3
62.75,1.67,M,26,0,9,4,8,1,0,N,3,4,4
96.78,1.75,V,18,0,0,0,0,10,0,N,1,0,1
63.62,1.88,V,18,100,18,0,8,3,0,N,3,4,4
114.34,1.81,V,70,0,11,0,0,5,0,N,2,3,3
83.94,1.89,V,28,70,0,0,20,6,0,N,0,1,3
89.48,1.57,M,35,0,0,1,4,2,0,N,1,0,0
104.63,1.64,M,69,0,17,3,0,0,0,N,0,1,1
97.87,1.73,M,49,0,6,0,14,7,0,N,1,2,3
47.82,1.63,M,18,160,0,1,1,0,0,N,2,4,4
68.76,1.59,M,18,0,0,3,1,4,0,N,1,3,4
50.8,1.68,M,43,150,3,1,0,0,2,N,2,4,4
101.06,1.75,M,72,0,17,0,14,8,0,N,2,4,4
83.96,1.63,M,26,0,0,3,17,5,1,N,1,2,2
90.39,1.65,V,43,0,0,3,0,8,0,N,1,3,4
92.02,1.65,V,51,0,0,3,0,0,0,N,1,3,4
102.33,1.74,V,28,0,0,1,10,12,0,N,0,2,1
90.54,1.69,V,18,0,0,0,0,0,5,N,0,0,0
53.87,1.73,V,50,100,0,0,0,7,0,N,2,3,2
87.43,1.71,V,32,0,4,1,0,0,0,N,2,2,0
88.83,1.6,M,54,0,4,0,8,0,0,N,1,2,2
59.53,1.7,M,56,100,0,0,0,0,0,N,1,2,3
85.83,1.7,M,33,0,0,2,0,0,0,N,1,2,3
61.53,1.65,M,19,0,14,0,1,0,2,N,2,3,4
99.28,1.67,M,38,0,0,0,12,8,0,N,0,1,1
102.82,1.63,M,47,0,0,0,0,4,1,N,1,0,0
87.11,1.69,M,23,0,0,3,0,0,0,N,1,2,0
93.7,1.68,M,57,0,3,0,2,0,0,N,1,3,3
93.67,1.77,V,40,0,26,0,0,0,3,N,0,1,0
88.73,1.66,M,40,40,2,4,12,13,0,N,1,1,1
100.29,1.72,M,32,0,0,2,0,0,1,S,1,0,0
99.22,1.75,M,29,0,0,1,0,0,0,N,2,1,0
75.19,1.77,V,19,0,0,7,9,2,0,N,3,4,3
57.67,1.79,V,50,160,0,5,0,0,0,N,0,2,2
88.81,1.75,V,30,0,0,3,0,0,0,S,1,2,3
75.36,1.68,M,45,20,5,2,4,5,0,N,0,3,4
123.36,1.79,V,40,0,0,1,0,6,0,N,0,0,1
83.95,1.67,V,18,0,0,3,3,0,0,N,0,1,1
75.78,1.6,V,52,60,0,4,0,0,0,N,0,1,0
97.96,1.69,M,33,20,0,3,1,7,0,N,0,0,0
69.15,1.68,M,49,60,0,1,0,0,0,N,0,3,2
102.66,1.72,M,32,0,12,1,24,8,2,N,1,0,0
104.36,1.64,M,51,0,5,4,14,1,0,N,0,1,0
90.76,1.76,V,37,0,8,6,5,11,0,N,2,4,3
91.9,1.7,V,33,0,2,1,2,2,0,N,0,1,3
95.29,1.65,M,58,0,0,0,10,11,0,N,2,4,3
55.12,1.75,V,18,90,10,5,12,5,0,N,1,1,0
118.52,1.73,V,72,10,14,7,12,5,0,N,1,2,1
86.55,1.71,V,32,0,9,0,16,8,0,N,0,2,4
53.55,1.72,V,30,90,11,1,21,24,0,N,2,4,2
105.66,1.74,M,38,0,3,2,9,9,4,N,1,2,2
94.25,1.69,M,55,0,0,0,9,6,2,N,2,4,4
102.66,1.72,M,46,0,0,0,11,7,0,N,1,1,2
87.39,1.73,V,37,0,7,4,0,7,0,N,2,4,2
112.9,1.68,V,69,0,4,0,19,8,4,N,3,2,3
98.81,1.72,M,18,0,2,1,0,6,5,N,0,0,0
111.78,1.8,V,45,0,0,2,0,8,1,N,1,3,1
124.69,1.77,V,55,0,0,2,10,11,0,S,1,1,2
71.68,1.6,M,18,0,0,1,0,1,0,N,1,2,2
79.88,1.72,V,18,0,6,1,8,0,0,N,1,2,2
83.33,1.78,V,24,0,0,3,0,3,0,N,2,4,3
68.4,1.58,M,36,0,3,0,0,0,0,N,3,4,3
111.9,1.87,V,38,0,0,1,10,0,0,N,0,2,2
71.95,1.67,V,24,0,4,0,12,6,0,N,2,3,4
91.58,1.73,V,36,0,0,0,0,1,0,N,1,2,3
104.71,1.68,M,50,0,5,0,2,0,0,N,1,1,0
57.67,1.79,V,41,120,0,5,0,2,0,N,1,2,1
109.76,1.72,V,56,0,6,0,3,0,0,N,0,1,1
86.97,1.59,M,39,0,0,0,19,10,3,N,2,1,2
53.87,1.73,V,40,130,15,0,14,7,0,N,2,1,0
47.82,1.63,M,76,170,17,3,0,1,0,S,2,4,4
75.14,1.7,M,28,30,8,7,5,0,0,N,0,1,2
67.29,1.57,M,36,0,0,0,5,0,0,N,1,3,3
84.9,1.77,V,34,40,0,3,14,3,1,S,1,1,1
